id_fornecedor,cnpj,nome_fornecedor,cidade,uf,porte
23445,55858341957467,Sul Engenharia 23445,Rio de Janeiro,SP,MEI
23446,50785035435133,Sul Engenharia 23446,Brasília,BA,ME
23447,68205456231910,Rápida Logística 23447,Juazeiro,SC,EPP
23448,91098774130130,Sul Engenharia 23448,Juazeiro,SC,MEI
23449,60257379274269,Central Sistemas 23449,Salvador,MA,MÉDIA
23450,59602354167551,Top Energia 23450,Sobral,MA,GRANDE
23451,84744442447070,Central Sistemas 23451,Juazeiro,GO,EPP
23452,62078650514460,Central Sistemas 23452,Curitiba,CE,MEI
23453,53834142161548,Sul Engenharia 23453,São Paulo,RJ,EPP
23454,47342679800874,Central Sistemas 23454,Sobral,AM,ME
23455,61638160443466,Norte Transportes 23455,Rio de Janeiro,RN,MEI
23456,99789340853230,Norte Transportes 23456,Manaus,SP,EPP
23457,35237007546668,Norte Transportes 23457,Rio de Janeiro,PA,EPP
23458,70653634804758,Max Limpeza 23458,Rio de Janeiro,PR,MEI
23459,84189721135129,Sul Engenharia 23459,Juazeiro,RJ,ME
23460,56229956570196,Gamma Construções 23460,São Paulo,DF,EPP
23461,69354751465962,Top Energia 23461,Salvador,RS,ME
23462,20456098452211,Prime Alimentação 23462,Belo Horizonte,MG,MÉDIA
23463,23509834470910,Delta Saúde 23463,Recife,GO,MEI
23464,26676713904684,Delta Saúde 23464,Belo Horizonte,RJ,EPP
23465,61170782956912,Delta Saúde 23465,Recife,SC,GRANDE
23466,94647705546443,Top Energia 23466,Brasília,AM,MÉDIA
23467,81160703509263,Delta Saúde 23467,Brasília,PE,MÉDIA
23468,38357175571621,Nova Segurança 23468,Belém,RJ,MEI
23469,29344037603093,Delta Saúde 23469,Sobral,PA,MEI
23470,26758472620515,Digital Soluções 23470,São Paulo,SP,MÉDIA
23471,55560720864440,Top Energia 23471,Juazeiro,BA,MÉDIA
23472,81866438453792,Max Limpeza 23472,Porto Alegre,CE,ME
23473,66586653394633,Brasil Obras 23473,Belo Horizonte,BA,ME
23474,88364848532745,Nova Segurança 23474,Fortaleza,CE,MÉDIA
23475,62804023165426,Norte Transportes 23475,Salvador,SC,ME
23476,51205698361959,Rápida Logística 23476,Recife,SP,EPP
23477,41352898488879,Central Sistemas 23477,Juazeiro,CE,EPP
23478,80689227363141,Prime Alimentação 23478,Rio de Janeiro,PA,GRANDE
23479,67586651928858,Digital Soluções 23479,São Paulo,SP,MÉDIA
23480,16674703636374,Brasil Obras 23480,Salvador,PE,EPP
23481,94295208935971,Brasil Obras 23481,Juazeiro,RN,MEI
23482,59784598250788,Sul Engenharia 23482,Salvador,PR,GRANDE
23483,52899214722575,NORTE TRANSPORTES 23483,Recife,PR,EPP
23484,11307640435869,Max Limpeza 23484,Salvador,DF,MEI
23485,69090548606010,Omega Consultoria 23485,Salvador,SC,EPP
23486,37517994468244,Delta Saúde 23486,Porto Alegre,PA,MÉDIA
23487,13491947116736,Sul Engenharia 23487,Curitiba,RN,GRANDE
23488,86603723987884,Gamma Construções 23488,Salvador,SC,ME
23489,94625575933470,Central Sistemas 23489,Curitiba,RN,ME
23490,21051927430175,Beta Tecnologia 23490,Sobral,SP,MÉDIA
23491,45680673341913,Prime Alimentação 23491,São Paulo,AM,GRANDE
23492,40478168404482,Max Limpeza 23492,Juazeiro,RS,GRANDE
23493,80594607201756,Central Sistemas 23493,Porto Alegre,SC,EPP
23494,91261417528995,Omega Consultoria 23494,Belo Horizonte,PA,ME
23495,18198812389891,RÁPIDA LOGÍSTICA 23495,Sobral,MG,MEI
23496,74432273354789,Digital Soluções 23496,Recife,SC,MEI
23497,44461252813239,Brasil Obras 23497,Curitiba,RJ,MÉDIA
23498,40503479395842,Digital Soluções 23498,Manaus,PA,GRANDE
23499,63939155828265,Nova Segurança 23499,Curitiba,SP,MÉDIA
23500,12323226638648,Sul Engenharia 23500,Belém,RJ,MÉDIA
23501,16164831397396,Alpha Serviços 23501,São Paulo,PE,EPP
23502,41378540742527,Delta Saúde 23502,Salvador,RS,MÉDIA
23503,89445580832524,Delta Saúde 23503,Juazeiro,MG,ME
23504,72205738938890,Norte Transportes 23504,Belo Horizonte,SC,EPP
23505,74951259756654,Prime Alimentação 23505,Sobral,PA,MEI
23506,23430583120836,Rápida Logística 23506,Rio de Janeiro,SP,MÉDIA
23507,32786719922384,Gamma Construções 23507,Curitiba,MA,MÉDIA
23508,39213616441276,Max Limpeza 23508,Rio de Janeiro,DF,MEI
23509,71044904897775,Sul Engenharia 23509,Rio de Janeiro,GO,ME
23510,72261661798089,Rápida Logística 23510,Recife,SC,MÉDIA
23511,44411705326290,Prime Alimentação 23511,Belém,GO,MEI
23512,24538664362922,Sul Engenharia 23512,Juazeiro,PE,ME
23513,92534976482218,Gamma Construções 23513,Curitiba,SC,MEI
23514,31080596620940,Central Sistemas 23514,Belém,CE,ME
23515,77507746819548,Alpha Serviços 23515,Fortaleza,SP,GRANDE
23516,65338350157322,Top Energia 23516,Belo Horizonte,SC,ME
23517,40237182211511,Delta Saúde 23517,Rio de Janeiro,PA,ME
23518,71848071121131,Sul Engenharia 23518,Belém,CE,GRANDE
23519,74918112287730,Nova Segurança 23519,Fortaleza,CE,EPP
23520,77455158119938,MAX LIMPEZA 23520,Belém,RS,MEI
23521,58243844161468,Gamma Construções 23521,Curitiba,DF,GRANDE
23522,37949306612213,Omega Consultoria 23522,Fortaleza,PA,EPP
23523,64134027517115,Top Energia 23523,Manaus,RJ,EPP
23524,80710360508116,Max Limpeza 23524,Brasília,MA,MÉDIA
23525,42360579770549,Nova Segurança 23525,Porto Alegre,AM,ME
23526,44862848137515,Brasil Obras 23526,São Paulo,DF,GRANDE
23527,36604621344167,Gamma Construções 23527,São Paulo,GO,MÉDIA
23528,52333405213367,Max Limpeza 23528,Brasília,RN,MEI
23529,96329834872598,Sul Engenharia 23529,Juazeiro,MG,EPP
23530,53201905424314,Nova Segurança 23530,Belo Horizonte,MA,MEI
23531,71285988496066,Brasil Obras 23531,Manaus,AM,MEI
23532,37100204250471,Brasil Obras 23532,Belém,AM,EPP
23533,44937469575897,Delta Saúde 23533,Sobral,AM,ME
23534,35323356214873,Gamma Construções 23534,Porto Alegre,CE,ME
23535,61765908458363,Sul Engenharia 23535,Porto Alegre,RS,MÉDIA
23536,93081884250780,Norte Transportes 23536,Manaus,GO,ME
23537,58172332824891,Central Sistemas 23537,São Paulo,SC,MÉDIA
23538,24397437204010,DELTA SAÚDE 23538,Brasília,RN,MÉDIA
23539,27076869411932,Digital Soluções 23539,São Paulo,SP,MÉDIA
23540,84109949775841,Top Energia 23540,Belo Horizonte,MA,ME
23541,61952627381454,Gamma Construções 23541,Fortaleza,PR,EPP
23542,36164666812730,Brasil Obras 23542,Curitiba,PR,ME
23543,98044042939027,Rápida Logística 23543,Juazeiro,GO,ME
23544,61379403830785,Central Sistemas 23544,Belo Horizonte,PA,MEI
23545,43307952592722,Norte Transportes 23545,Fortaleza,SP,MEI
23546,32635592330835,Nova Segurança 23546,Recife,AM,MEI
23547,45936683718890,Rápida Logística 23547,Salvador,PE,ME
23548,62336986530572,Brasil Obras 23548,Curitiba,GO,EPP
23549,50185275129958,Nova Segurança 23549,Belo Horizonte,PR,EPP
23550,15760603649693,Prime Alimentação 23550,Porto Alegre,RJ,ME
23551,81784255854451,Top Energia 23551,Salvador,DF,ME
23552,54067658572727,Max Limpeza 23552,Sobral,DF,GRANDE
23553,98264991136198,Rápida Logística 23553,Fortaleza,PE,EPP
23554,97781395946010,Alpha Serviços 23554,Juazeiro,SP,ME
23555,95884099313833,Max Limpeza 23555,Brasília,MA,EPP
23556,71551266457893,Beta Tecnologia 23556,Belo Horizonte,BA,MÉDIA
23557,54679186205331,Brasil Obras 23557,Sobral,PA,ME
23558,79650189618039,Beta Tecnologia 23558,Belo Horizonte,PE,ME
23559,29745972711633,Beta Tecnologia 23559,Brasília,RS,ME
23560,18696990600586,Alpha Serviços 23560,Brasília,PA,EPP
23561,16957878214048,Alpha Serviços 23561,Rio de Janeiro,DF,GRANDE
23562,96004164646454,Rápida Logística 23562,São Paulo,GO,ME
23563,30519070898814,Digital Soluções 23563,Belo Horizonte,BA,GRANDE
23564,58635875339555,Digital Soluções 23564,São Paulo,SP,MÉDIA
23565,98490197185114,Alpha Serviços 23565,Curitiba,RS,GRANDE
23566,83275252728446,Norte Transportes 23566,Curitiba,PE,EPP
23567,30022488639932,Digital Soluções 23567,Recife,SC,EPP
23568,68562245464478,Beta Tecnologia 23568,Manaus,RS,MÉDIA
23569,69255123617718,Norte Transportes 23569,Recife,BA,EPP
23570,65791948728356,Rápida Logística 23570,Curitiba,CE,MÉDIA
23571,63359908652430,Rápida Logística 23571,Belo Horizonte,PA,EPP
23572,49980610213479,Norte Transportes 23572,São Paulo,SP,MÉDIA
23573,23109859829366,Delta Saúde 23573,Salvador,SC,EPP
23574,56539681554323,Top Energia 23574,Curitiba,SC,ME
23575,68655720436179,Gamma Construções 23575,Fortaleza,PR,GRANDE
23576,85594479925591,Delta Saúde 23576,Salvador,SP,GRANDE
23577,78570525340334,Omega Consultoria 23577,Juazeiro,BA,MEI
23578,94699233967134,Digital Soluções 23578,São Paulo,RS,ME
23579,68330861926885,Beta Tecnologia 23579,Porto Alegre,MA,MEI
23580,94189196416454,Norte Transportes 23580,Rio de Janeiro,RN,ME
23581,63866548955497,Nova Segurança 23581,Curitiba,BA,MEI
23582,59434512867143,Rápida Logística 23582,Salvador,DF,ME
23583,64345254829088,Norte Transportes 23583,Rio de Janeiro,SP,MÉDIA
23584,16570070294919,Nova Segurança 23584,Salvador,RS,MEI
23585,29192509953765,Rápida Logística 23585,Brasília,SP,MÉDIA
23586,18732856737993,Digital Soluções 23586,Recife,PR,EPP
23587,85368286869890,Central Sistemas 23587,Brasília,PA,EPP
23588,77590463887480,Central Sistemas 23588,São Paulo,SP,MEI
23589,71379513279491,Norte Transportes 23589,Salvador,BA,ME
23590,18080635347974,Top Energia 23590,Rio de Janeiro,PR,MÉDIA
23591,75274832894616,Gamma Construções 23591,Belém,GO,EPP
23592,80878298212664,Omega Consultoria 23592,Manaus,DF,EPP
23593,30350992611619,Omega Consultoria 23593,São Paulo,RN,ME
23594,13068896969055,Beta Tecnologia 23594,Juazeiro,GO,ME
23595,51961980453490,Brasil Obras 23595,São Paulo,MG,ME
23596,80487500528920,Prime Alimentação 23596,Fortaleza,AM,MEI
23597,72970856283438,Gamma Construções 23597,Fortaleza,GO,ME
23598,69477175955529,Rápida Logística 23598,Fortaleza,RS,MÉDIA
23599,13140501482172,Rápida Logística 23599,Sobral,SC,MÉDIA
23600,69203109955228,Gamma Construções 23600,Curitiba,RS,EPP
23601,80933375796383,Gamma Construções 23601,Brasília,SP,EPP
23602,91213370369237,Sul Engenharia 23602,Fortaleza,CE,ME
23603,50666318414822,Beta Tecnologia 23603,Curitiba,PE,EPP
23604,39651337438777,Prime Alimentação 23604,Recife,DF,EPP
23605,10759174775679,RÁPIDA LOGÍSTICA 23605,Juazeiro,SP,EPP
23606,21964677957674,Nova Segurança 23606,Curitiba,PR,EPP
23607,73076440790182,Sul Engenharia 23607,Curitiba,MG,GRANDE
23608,46224366562064,Gamma Construções 23608,Belém,AM,ME
23609,27250162155074,Prime Alimentação 23609,Juazeiro,PA,EPP
23610,32464588369319,Prime Alimentação 23610,Fortaleza,PA,EPP
23611,51357249611590,MAX LIMPEZA 23611,Belo Horizonte,BA,EPP
23612,54236375435680,Central Sistemas 23612,Porto Alegre,AM,MÉDIA
23613,36043256110012,Top Energia 23613,Belém,CE,ME
23614,86015357731226,Omega Consultoria 23614,Recife,BA,GRANDE
23615,29369792853166,Top Energia 23615,Rio de Janeiro,MA,ME
23616,53380843429943,Digital Soluções 23616,Juazeiro,RS,GRANDE
23617,80890810277689,Rápida Logística 23617,Curitiba,MA,ME
23618,31437586312143,Delta Saúde 23618,Porto Alegre,DF,MEI
23619,81307998104523,Beta Tecnologia 23619,Fortaleza,SC,EPP
23620,43789670226844,Max Limpeza 23620,Manaus,BA,MÉDIA
23621,48560108656538,Gamma Construções 23621,São Paulo,PE,MÉDIA
23622,58436539988351,Rápida Logística 23622,Recife,SP,MEI
23623,82358107346389,Central Sistemas 23623,São Paulo,PA,ME
23624,61171024222390,Beta Tecnologia 23624,Rio de Janeiro,BA,MEI
23625,74256485408563,BRASIL OBRAS 23625,Brasília,SP,GRANDE
23626,95255529189313,Alpha Serviços 23626,Salvador,DF,MEI
23627,81429722359285,Gamma Construções 23627,Juazeiro,GO,MÉDIA
23628,79384242922577,Rápida Logística 23628,Rio de Janeiro,RN,MEI
23629,94583847657519,Sul Engenharia 23629,Rio de Janeiro,RJ,MEI
23630,28814788893835,Central Sistemas 23630,Porto Alegre,AM,MÉDIA
23631,95082400886471,Sul Engenharia 23631,Juazeiro,PA,ME
23632,22271060265476,Central Sistemas 23632,Belo Horizonte,RJ,EPP
23633,46075389461418,Gamma Construções 23633,Salvador,AM,EPP
23634,51325780103822,Brasil Obras 23634,Sobral,RS,MEI
23635,92805586779096,Alpha Serviços 23635,São Paulo,MA,ME
23636,92028153927246,Nova Segurança 23636,Recife,RJ,MEI
23637,32856632716565,Top Energia 23637,Juazeiro,RN,ME
23638,48943585549627,Digital Soluções 23638,Recife,SC,MÉDIA
23639,54644280967848,Norte Transportes 23639,Belo Horizonte,AM,EPP
23640,56574238946985,Rápida Logística 23640,Manaus,PR,MEI
23641,81180044104785,Central Sistemas 23641,Salvador,BA,EPP
23642,16916830131141,NOVA SEGURANÇA 23642,Salvador,GO,MEI
23643,47075514208663,Nova Segurança 23643,Rio de Janeiro,GO,EPP
23644,92862912692795,Gamma Construções 23644,Fortaleza,PA,ME
23645,90539178833724,Central Sistemas 23645,Belém,RN,MEI
23646,67428240181078,Rápida Logística 23646,São Paulo,PR,EPP
23647,90387896207755,Alpha Serviços 23647,Sobral,RJ,MEI
23648,21467701585250,Central Sistemas 23648,Sobral,PA,MEI
23649,90100058345076,Max Limpeza 23649,Porto Alegre,RJ,EPP
23650,69178624757695,Nova Segurança 23650,Belo Horizonte,MA,MEI
23651,26742561112165,Norte Transportes 23651,Salvador,AM,GRANDE
23652,21012929505056,Rápida Logística 23652,Sobral,PA,ME
23653,64993734110961,Norte Transportes 23653,Belo Horizonte,GO,ME
23654,80092771123645,Beta Tecnologia 23654,Rio de Janeiro,BA,GRANDE
23655,40948786406550,Rápida Logística 23655,Curitiba,PR,MEI
23656,22734212550116,Norte Transportes 23656,Porto Alegre,AM,MEI
23657,18952234583089,Beta Tecnologia 23657,Sobral,SP,MÉDIA
23658,73705544400840,Gamma Construções 23658,Manaus,CE,MEI
23659,54047977131269,Gamma Construções 23659,Belém,AM,MEI
23660,22049562747143,Nova Segurança 23660,Sobral,DF,MÉDIA
23661,44022476495921,Omega Consultoria 23661,Brasília,PE,MÉDIA
23662,31569060286585,Max Limpeza 23662,Brasília,GO,ME
23663,24854666216031,Sul Engenharia 23663,Porto Alegre,MA,EPP
23664,48227644643247,Rápida Logística 23664,Belém,SC,MÉDIA
23665,58218293565725,Gamma Construções 23665,Belém,SC,EPP
23666,10660661713293,Beta Tecnologia 23666,Rio de Janeiro,PA,GRANDE
23667,15733422926290,Rápida Logística 23667,Belém,AM,MEI
23668,80964389609540,Brasil Obras 23668,Juazeiro,BA,ME
23669,63137558110135,Max Limpeza 23669,Juazeiro,RJ,EPP
23670,45436752560434,Delta Saúde 23670,Porto Alegre,CE,MEI
23671,48363155752594,Max Limpeza 23671,Manaus,DF,MEI
23672,84027100168562,Norte Transportes 23672,Juazeiro,MA,MEI
23673,51286206569880,Omega Consultoria 23673,Brasília,RN,MÉDIA
23674,39421170590088,Top Energia 23674,Brasília,BA,EPP
23675,60869615599691,Brasil Obras 23675,Belo Horizonte,MG,GRANDE
23676,12610422438053,Brasil Obras 23676,Manaus,MA,ME
23677,10185791527192,Beta Tecnologia 23677,Salvador,AM,ME
23678,80940514129788,Norte Transportes 23678,Recife,BA,MEI
23679,81766370889422,Nova Segurança 23679,Recife,PR,ME
23680,90723199118613,Brasil Obras 23680,Recife,RJ,MÉDIA
23681,83391432877566,Central Sistemas 23681,Salvador,SP,MÉDIA
23682,13324408886533,Alpha Serviços 23682,Manaus,BA,MÉDIA
23683,77024746351160,Nova Segurança 23683,Belo Horizonte,MA,GRANDE
23684,18532623997818,Rápida Logística 23684,São Paulo,SC,EPP
23685,96037241917223,Nova Segurança 23685,Curitiba,PR,GRANDE
23686,72576608409537,Sul Engenharia 23686,Salvador,AM,ME
23687,39470469314495,Gamma Construções 23687,Brasília,PE,EPP
23688,13859309418841,Norte Transportes 23688,Manaus,MG,EPP
23689,47700992370969,Digital Soluções 23689,Belém,AM,EPP
23690,92537181699929,Omega Consultoria 23690,Manaus,PE,EPP
23691,99725431464537,Delta Saúde 23691,Curitiba,CE,EPP
23692,71381267977138,Prime Alimentação 23692,Salvador,CE,GRANDE
23693,28064024803552,Omega Consultoria 23693,Belém,SC,MÉDIA
23694,75363077508413,Prime Alimentação 23694,Belo Horizonte,CE,EPP
23695,42552146870193,Rápida Logística 23695,Belém,CE,ME
23696,42751006723818,Rápida Logística 23696,Belém,MG,ME
23697,29556046728413,Alpha Serviços 23697,Curitiba,RN,EPP
23698,77243197966716,Central Sistemas 23698,Belém,BA,ME
23699,62396663418467,Norte Transportes 23699,São Paulo,MA,GRANDE
23700,90593243172669,Rápida Logística 23700,Fortaleza,RS,EPP
23701,26450855580449,Gamma Construções 23701,Salvador,GO,MÉDIA
23702,55370168789064,Alpha Serviços 23702,Rio de Janeiro,BA,ME
23703,41171747687663,Max Limpeza 23703,Manaus,RS,EPP
23704,65208686400723,Delta Saúde 23704,Curitiba,BA,MEI
23705,57398675564875,Top Energia 23705,Sobral,AM,GRANDE
23706,48923737768435,Omega Consultoria 23706,Recife,MA,ME
23707,64495839966462,Omega Consultoria 23707,Porto Alegre,DF,EPP
23708,71328225430970,Central Sistemas 23708,Belo Horizonte,SP,GRANDE
23709,85123005885791,Sul Engenharia 23709,Belém,PR,ME
23710,37604796861641,Norte Transportes 23710,Porto Alegre,RJ,MEI
23711,88472888105390,Alpha Serviços 23711,Porto Alegre,RJ,MEI
23712,29449391281859,Omega Consultoria 23712,Rio de Janeiro,CE,EPP
23713,56248890241557,Top Energia 23713,Belém,PA,EPP
23714,82111173536861,Brasil Obras 23714,Curitiba,GO,ME
23715,86363965261838,Max Limpeza 23715,Porto Alegre,DF,GRANDE
23716,90473942245132,Central Sistemas 23716,Brasília,BA,GRANDE
23717,34687054841922,Max Limpeza 23717,Belém,BA,MEI
23718,43705571464217,Beta Tecnologia 23718,Curitiba,GO,EPP
23719,20512998438617,Norte Transportes 23719,Belém,PR,EPP
23720,98134122505810,Prime Alimentação 23720,São Paulo,MG,MEI
23721,64102666779564,Alpha Serviços 23721,Curitiba,DF,ME
23722,61420870183074,Gamma Construções 23722,Belo Horizonte,DF,MEI
23723,97441744427720,Digital Soluções 23723,Recife,GO,EPP
23724,29257004694367,Rápida Logística 23724,Manaus,MG,MÉDIA
23725,89977643465488,Nova Segurança 23725,Manaus,MA,MÉDIA
23726,34801241560868,Alpha Serviços 23726,Fortaleza,PA,MEI
23727,34970751431983,Top Energia 23727,Brasília,CE,ME
23728,62014322651265,Nova Segurança 23728,Belém,GO,MÉDIA
23729,81194192974245,Alpha Serviços 23729,Recife,GO,ME
23730,41905282921952,Omega Consultoria 23730,Recife,DF,MÉDIA
23731,93663339893475,Sul Engenharia 23731,Porto Alegre,PE,EPP
23732,74818142948234,Delta Saúde 23732,Belém,BA,MEI
23733,50814838591227,Rápida Logística 23733,Fortaleza,BA,ME
23734,56570751690254,Central Sistemas 23734,Brasília,MA,MÉDIA
23735,68802857191353,SUL ENGENHARIA 23735,Belém,MA,MÉDIA
23736,93635798334550,Sul Engenharia 23736,Fortaleza,PE,EPP
23737,66190865662926,Alpha Serviços 23737,Belo Horizonte,PR,ME
23738,20169219777857,TOP ENERGIA 23738,Porto Alegre,DF,GRANDE
23739,99113715249942,Max Limpeza 23739,Sobral,PR,MEI
23740,83824416364827,Omega Consultoria 23740,Juazeiro,SC,ME
23741,24050446550343,Top Energia 23741,Rio de Janeiro,BA,EPP
23742,93632149968317,Sul Engenharia 23742,Belém,GO,ME
23743,91288373180773,Norte Transportes 23743,Salvador,AM,MÉDIA
23744,96285112411024,Norte Transportes 23744,Manaus,PE,EPP
23745,15936247407894,Brasil Obras 23745,Belém,PR,ME
23746,51309459476010,Prime Alimentação 23746,Curitiba,MA,EPP
23747,69982205269271,DIGITAL SOLUÇÕES 23747,Recife,PE,ME
23748,84556486796856,Brasil Obras 23748,Porto Alegre,MG,ME
23749,68502559454473,Sul Engenharia 23749,Fortaleza,DF,MÉDIA
23750,71377270269338,Sul Engenharia 23750,São Paulo,RS,ME
23751,79789186494630,Top Energia 23751,Fortaleza,GO,EPP
23752,99435370881078,Norte Transportes 23752,Juazeiro,PA,EPP
23753,47965023598594,Gamma Construções 23753,Belo Horizonte,RN,MÉDIA
23754,57407090842585,Norte Transportes 23754,Belém,PE,ME
23755,82411260640740,Top Energia 23755,Manaus,BA,MEI
23756,40535078830047,Omega Consultoria 23756,Belo Horizonte,RJ,GRANDE
23757,32254790265064,Prime Alimentação 23757,Rio de Janeiro,RN,ME
23758,96356851440768,Delta Saúde 23758,Belém,DF,MEI
23759,37793358458646,Central Sistemas 23759,Belém,RS,MÉDIA
23760,42389912862690,Omega Consultoria 23760,Recife,PA,MEI
23761,34216971424211,OMEGA CONSULTORIA 23761,Fortaleza,CE,EPP
23762,78072830737084,Beta Tecnologia 23762,Belo Horizonte,RN,ME
23763,60381450918722,Rápida Logística 23763,Recife,DF,MÉDIA
23764,54228831397817,Central Sistemas 23764,Porto Alegre,BA,GRANDE
23765,29737480394118,Rápida Logística 23765,Belém,PE,MEI
23766,94961720507810,Max Limpeza 23766,Curitiba,PA,MEI
23767,31174015613153,Beta Tecnologia 23767,Salvador,MA,MÉDIA
23768,55895673156188,Brasil Obras 23768,Salvador,SP,EPP
23769,84652812294642,Max Limpeza 23769,Salvador,PR,MEI
23770,38565150190798,Rápida Logística 23770,Recife,RS,ME
23771,41509170993938,Norte Transportes 23771,Rio de Janeiro,SP,ME
23772,71821203194787,Digital Soluções 23772,Juazeiro,BA,ME
23773,92805301921366,Prime Alimentação 23773,Brasília,DF,EPP
23774,97489491722843,Rápida Logística 23774,Porto Alegre,BA,ME
23775,90814418345885,Beta Tecnologia 23775,Belém,PE,MEI
23776,93766021506530,Alpha Serviços 23776,Porto Alegre,RJ,GRANDE
23777,24379483583669,Brasil Obras 23777,Belo Horizonte,GO,ME
23778,63105171685512,Gamma Construções 23778,Manaus,CE,MEI
